id_usuario,ids_restaurante_favorito
16883,2111
16883,250
16883,2703
16883,3007
448132,10052
24110,9690
268868,10202
268868,1060
268868,11216
268868,11450
268868,11796
268868,1187
268868,12010
268868,13416
268868,1576
268868,1961
62459,250
123498,6515
20207,15496
114268,468
114268,6746
120062,2051
120062,428
120062,826
105148,6937
712170,2865
72022,1
72022,125
72022,138
72022,154
72022,2111
72022,2745
72022,3003
72022,3338
72022,3498
72022,3998
629308,1917
65126,11690
65126,4010
65126,979
122608,48
500784,10322
500784,12806
81701,7340
84443,10136
84443,10214
84443,11086
84443,11258
84443,1136
84443,11624
84443,11760
84443,12002
84443,12100
84443,1315
474546,14206
474546,1755
197156,7602
61528,13106
301290,10172
301290,10830
301290,10934
301290,10942
301290,1103
301290,11090
301290,11142
301290,11322
301290,11816
301290,11890
210414,6853
210414,99
44481,1182
44481,1758
44481,2796
44481,2797
44481,3147
44481,615
44481,650
44481,7245
44481,7788
683826,11954
683826,2236
32534,10064
32534,10158
32534,2782
32534,5084
32534,8436
32534,9088
32534,9732
16479,12140
627750,4191
254672,10338
254672,10450
254672,11570
254672,12002
254672,124
254672,12788
254672,12846
254672,12978
254672,13062
254672,13378
402798,12988
402798,2734
402798,3450
402798,3686
402798,5144
402798,6406
49319,10106
49319,1126
49319,11766
49319,12436
49319,1380
49319,1623
49319,2042
49319,2865
49319,2919
49319,416
191862,1336
191862,2649
191862,3202
191862,3998
191862,486
191862,6802
191862,7296
191862,7775
191862,9078
191862,9592
183876,804
83718,362
83718,2082
83718,15330
83718,7783
72193,12846
72193,3026
597336,979
426540,10112
426540,11570
426540,1457
426540,2082
426540,217
426540,225
426540,2909
426540,322
426540,3672
426540,3998
414930,15192
69939,1613
69939,2042
69939,2138
69939,3089
69939,3973
14465,10172
14465,10176
14465,10574
14465,1078
14465,1170
14465,1171
14465,1307
14465,1396
14465,1452
14465,146
73802,4191
668542,12368
668542,551
668542,7895
285828,10106
285828,10508
285828,1126
285828,1151
285828,2048
285828,2065
285828,2775
285828,3317
285828,346
285828,431
121796,1374
121796,155
121796,2824
121796,2988
121796,304
121796,396
121796,4610
121796,952
203368,7762
203368,8296
362312,214
77101,6837
1049,14054
319372,10498
319372,11208
319372,12788
319372,12810
319372,12920
319372,13068
319372,14256
319372,177
319372,225
319372,2589
744124,125
744124,208
744124,2139
744124,4191
744124,6755
744124,8738
427880,2053
26270,1
236520,11462
236520,11692
236520,1182
236520,1183
236520,2047
236520,2235
236520,2777
236520,316
236520,381
236520,4405
10608,1103
461104,13746
461104,14256
461104,6392
109832,6482
83664,337
150148,6858
417156,6680
175236,2114
175236,6738
175236,7595
12416,8562
177186,10330
177186,1709
177186,1733
177186,2225
177186,5790
177186,6761
177186,7134
177186,7689
177186,9690
580511f48247f,2374
312452,2589
312452,8050
315882,10158
315882,6318
456376,6322
582646,7707
75086,10882
75086,13608
75086,1380
75086,1403
75086,14324
75086,14712
75086,2489
75086,2646
75086,5757
75086,6511
18217,9748
103918,767
93322,79
554836,13624
84328,4133
84328,6838
38975,2007
38975,3367
174016,13000
186728,3829
337170,3201
5779,6395
8473,2138
8473,251
8473,31
8473,337
8473,3899
8473,3912
8473,3933
8473,4357
8473,48
8473,5150
285906,214
285906,2707
285906,2775
285906,2885
285906,3317
285906,397
285906,6434
285906,7922
285906,804
285906,8848
74820,1021
74820,1625
424152,360
333198,1576
330742,11496
330742,13608
330742,3870
330742,7453
330742,827
259598,13468
259598,14194
259598,35
259598,755
259598,846
77565,33
77565,3922
412630,1948
412630,252
198254,10106
198254,10132
198254,10888
198254,10900
198254,1125
198254,1249
198254,2082
198254,225
198254,226
198254,2762
585,14962
82013,1709
667838,1647
667838,9798
114612,340
114612,292
114612,10082
114612,13676
114612,14244
114612,6447
114612,6551
114612,6806
114612,6820
114612,7812
601604,15494
601604,14614
601604,13618
601604,2762
78245,183
78245,2604
78245,3824
12257,12788
12257,10106
12257,11132
12257,11140
12257,11664
12257,12010
12257,12622
12257,13416
12257,3456
12257,377
295846,187
37366,253
37366,6477
37366,94
249904,11570
249904,13434
302664,10106
302664,10130
302664,10510
302664,10588
302664,1073
302664,10750
302664,11114
302664,11676
302664,11690
302664,11952
185778,10516
24480,6738
169120,11502
169120,6426
169120,7
51425,6347
51425,7
105034,5639
105034,8082
18,2042
18,3187
18,3970
18,5246
18,6506
59699,12000
59699,2106
59699,4191
289540,1070
289540,10874
289540,11110
289540,114
289540,1224
289540,1485
289540,2030
289540,2098
289540,217
289540,244
712794,6350
712794,435
712794,15106
712794,c87b432a-11b6-4a0f-90f0-66c57028cb1d
712794,131
712794,10518
712794,1487
66906,7889
474420,1627
474420,3259
474420,3896
474420,4191
474420,48
474420,6314
474420,770
485522,3329
485522,7889
240056,6e4a18ce-6925-2ab7-412d-55b25a69eb84
240056,7098
240056,10064
124824,389
518886,7686
518886,7703
518886,7812
82998,1760
82998,6999
379572,15242
379572,537
379572,6417
379572,14668
379572,6755
185514,12898
389306,7873
389306,6503
389306,7096
36903,5133
36903,13618
36903,2471
36903,7722
36903,7146
50301,59
8404,441
336016,9850
101204,8446
226790,3970
226790,15676
76919,2215
63034,10064
63034,11110
63034,1136
63034,114
63034,12288
63034,12814
63034,13346
63034,14524
63034,15062
63034,1935
26706,11496
26706,12536
26706,12622
26706,12692
26706,12810
26706,3202
26706,6697
26706,6780
26706,7613
26706,7686
49624,1021
49624,13396
49624,2409
49624,3116
49624,3965
49624,9022
498288,13826
498288,4068
498288,7776
498288,9428
208848,10062
208848,1151
208848,11890
208848,11954
208848,12100
208848,122
208848,124
208848,12758
208848,12788
208848,1307
18795,3096
18795,932
86710,104
86710,2086
86710,2139
86710,501
114408,48
114408,808
78731,196
78731,650
78009,7310
239408,1103
239408,3870
81281,253
356404,10330
356404,104
356404,11148
356404,1182
356404,1613
356404,2437
356404,3116
356404,3147
356404,3991
356404,468
21205,1350
21205,7744
90224,418
49046,12786
48059,2070
48059,3016
48059,713
164622,1117
164622,1650
164622,9238
314990,3127
314990,4030
180306,10106
180306,10686
180306,12634
180306,12972
180306,1733
180306,1808
180306,182
180306,1831
180306,2010
180306,2078
59461,14998
15724,2634
15724,2734
15724,2775
15724,650
15724,8050
407816,4077
407816,6678
407816,7704
407816,8040
407816,9926
407816,11224
407816,2601
407816,2822
407816,2958
407816,3246
162476,114
34125,185
58772,1127
58772,149
58772,2241
58772,2581
58772,3361
58772,3470
58772,4399
58772,469
58772,471
58772,476
48284,3901
23874,10370
23874,2762
23874,3367
23874,50
23874,8214
23874,827
183808,2825
183808,3180
332486,10106
332486,10900
332486,12046
332486,1445
332486,2230
332486,2782
332486,6026
79920,10878
79920,11448
79920,1272
79920,13332
79920,2823
79920,2843
79920,3477
79920,384
79920,3977
79920,4056
97180,13538
36490,1958
37310,1270
37310,1912
37310,3922
37310,6406
37310,6829
37310,9584
37310,9942
44632,104
44632,1182
44632,48
44632,59
78441,13612
78441,15144
78441,231
78441,2582
78441,2750
78441,2862
78441,3116
78441,7595
78441,7783
78441,8324
352172,10106
352172,10134
352172,10370
352172,10688
352172,1125
352172,11258
352172,11570
352172,11978
352172,12002
352172,12846
41298,6962
676010,7686
676010,ac2b577c-3637-e8c4-80e5-565dff5b53a5
676010,10686
676010,4191
38711,2589
125664,10168
125664,2191
125664,9070
243946,10726
243946,11820
243946,3418
243946,93
61440,2022
61440,2953
61440,4105
61440,6628
61440,7058
106418,10084
106418,10886
106418,11284
106418,231
106418,3207
106418,4098
106418,447
106418,6302
106418,6469
106418,6684
41667,2247
41667,3026
80623,2070
95b7d57e-f2e3-4cc5-a420-c022f6ed0e4f,ac2b577c-3637-e8c4-80e5-565dff5b53a5
78700,2605
49456,8272
86422,2166
83214,534
283696,1
283696,11350
283696,11702
283696,11850
283696,11948
283696,12100
283696,125
283696,12622
283696,13426
283696,14174
253162,10106
84047,11764
84047,9802
243742,125
243742,7500
309020,10504
309020,11142
309020,11802
309020,2042
309020,2115
309020,2602
309020,2845
309020,2957
309020,3177
309020,3252
358922,3896
358922,7146
121400,11728
121400,12988
320560,10106
320560,10754
320560,11790
320560,11832
320560,1821
320560,2204
320560,2327
320560,2498
320560,2855
320560,3143
25213,149
25213,2646
25213,2997
25213,3610
25213,5639
25213,6303
25213,6890
25213,7595
120216,1182
626,263
301014,104
301014,10622
301014,10910
301014,1103
301014,1182
301014,11890
301014,125
301014,1735
301014,2053
301014,2138
115168,6302
87392,10108
87392,10726
87392,149
87392,2662
87392,3450
87392,8230
87392,9458
48235,125
255822,eed87cb5-ce45-c932-010f-5682dbda23aa
255822,10640
255822,11890
255822,3564
255822,14324
255822,827
255822,12846
604652,7240
102650,1425
102650,1510
102650,6477
102650,7724
102650,7899
374414,15530
374414,14122
374414,14532
82618,6697
24216,3088
182432,6569
15118,1224
15118,485
626748,61bfe51d-5433-dbc9-628e-5602f26d67d5
626748,14390
268680,117
268680,12726
268680,13612
268680,15032
268680,1947
268680,7746
268680,8142
258176,2681
258176,6406
258176,802
258176,10636
258176,12996
239648,10064
239648,10180
239648,10436
239648,1187
239648,12046
239648,2116
239648,2712
239648,3202
239648,3610
239648,48
14199,1961
14199,3477
112892,10158
112892,10720
112892,10900
112892,11132
112892,11644
112892,11878
112892,12458
112892,12816
112892,12878
112892,14086
22068,3202
52307,192
52307,237
52307,3867
52307,7530
61009,10936
63196,11434
63196,11858
63196,12150
63196,130
63196,13334
63196,1426
63196,14412
63196,1627
63196,2034
63196,2070
57437,11890
57437,12376
57437,1336
57437,13624
57437,14196
57437,2589
57437,2832
57437,2969
57437,6482
8900,11570
498034,12908
40920,12404
297094,13032
297094,14434
9844,3610
9844,3867
512996,14184
512996,2301
86748,9460
25212,10086
25212,10436
25212,1084
25212,1723
25212,1759
25212,1867
25212,2036
25212,3271
25212,356
25212,3610
388466,11890
550068,13300
550068,13608
550068,13624
550068,13682
155212,1126
155212,2899
155212,1126
155212,6772
15032,7340
6811,198
6811,4072
6811,7058
20898,3630
20898,372
20898,4596
631256,14852
86102,7710
75778,214
75778,10530
75778,1297
75778,3343
16793,335fda15-e8b0-bd6c-d89e-57570ee0cfb1
16793,12350
16793,11954
16793,200
16793,2116
16793,236
16793,2845
16793,7098
41166,13658
41166,14094
41166,12956
41166,10726
41166,10738
41166,128
41166,1350
41166,150
41166,1723
41166,182
99590,2843
325584,7
325584,226
325584,225
325584,2053
325584,14646
325584,3126
325584,4078
325584,11258
325584,48
325584,94
352696,1756
741738,1507
741738,1849
741738,1887
741738,2254
439484,13366
439484,14490
439484,14638
439484,15136
439484,15584
439484,6348
439484,7245
33742,10856
403988,11866
403988,12000
403988,1410
403988,14154
403988,1566
403988,1598
403988,2152
403988,2761
403988,2825
403988,2845
169462,10766
169462,13468
169462,13610
169462,200
169462,209
169462,4098
169462,9070
169462,9278
169462,9602
169462,9826
537252,8214
537252,13250
537252,13102
537252,9796
537252,8564
537252,12666
537252,10982
537252,11490
537252,8562
537252,3096
454678,48
454678,480
454678,3127
15476,2027
15476,6967
43771,7232
473492,4191
339378,14390
339378,1722
339378,7065
12185,8512
228084,4006
228084,12510
228084,130
228084,14144
228084,14622
228084,13126
228084,1401
228084,10878
228084,3592
484506,14958
484506,2134
484506,2916
484506,3067
484506,4125
484506,6393
484506,7776
44036,700
44036,7530
471422,12840
471422,13378
22173,11330
22173,6602
66034,2409
66034,261
95770,11412
95770,12008
95770,2934
95770,48
95770,712
95770,8438
118044,2007
118044,3177
118044,3851
118044,3867
118044,6628
118044,755
118044,7874
118044,9150
66572,3973
35806,12840
35806,8738
44796,14624
44796,6318
76527,9842
273828,10058
273828,10114
273828,10644
273828,11056
273828,1182
273828,12102
273828,12742
273828,12800
273828,13516
273828,13610
72609,6318
72609,7101
72609,7686
24979,6764
279340,3362
339866,9942
320508,11028
209014,12996
209014,14368
209014,14384
209014,217
209014,3854
209014,802
209014,9588
322068,1735
45528,2714
39927,1091
39927,3003
39927,345
39927,4108
39927,6999
401170,11350
401170,8986
28257,9556
28257,14998
28257,1454
28257,363
28257,364
28257,389
28257,3901
28257,3918
28257,397
28257,3973
277046,10136
277046,10432
277046,10530
277046,10908
277046,10934
277046,11764
277046,11958
277046,12188
277046,12376
277046,12954
16389,6481
580922,468
76803,10134
76803,1182
76803,119
76803,2919
76803,3423
76803,386
76803,4065
76803,48
76803,7671
76803,9838
60426,68
67897,10112
67897,12816
67897,12920
67897,208
67897,2605
67897,3003
67897,3202
67897,3964
67897,3977
67897,3998
306100,14622
306100,501
306100,5132
461252,12150
461252,12846
461252,13610
461252,2268
72706,3829
72706,237
72706,12846
72706,12920
72706,15788
72706,1014
72706,10324
72706,10436
72706,10726
72706,11504
81165,15791
81165,13328
81165,10158
81165,10214
81165,10246
81165,11492
81165,11958
81165,12008
81165,12510
81165,12574
116802,648
29170,2534
29170,2969
740771,10422
740771,10836
740771,11176
740771,48
89790,13570
89790,9342
195148,12498
195148,2041
60783,12100
60783,3202
60783,12002
60783,2605
60783,9592
60783,12846
60783,3977
384886,48
409384,11446
145336,13068
139462,3348
257100,68
83490,9070
361508,10894
361508,1099
361508,11570
361508,12046
361508,12162
361508,12788
361508,154
361508,2042
361508,2116
361508,3348
288880,15344
288880,15004
288880,9598
288880,6862
288880,3219
24890,10168
24890,10400
24890,10476
24890,11110
24890,11322
24890,11954
24890,11960
24890,14622
24890,2409
24890,2865
36472,2707
36472,7873
82612,2042
82612,3588
82612,429
82612,493
82612,497
79135,10934
79135,11014
79135,125
79135,7058
79135,7782
53489,3147
85075,1
85075,10450
85075,10498
85075,11964
85075,154
85075,2139
85075,217
85075,225
85075,2911
85075,3276
553792,11446
553792,13468
553792,3348
553792,3896
553792,5144
553792,7265
553792,7398
553792,87
553792,961
19170,42
19170,3147
19170,1320
228038,11140
228038,3211
228038,7058
228038,7530
400454,14052
400454,7690
5b0fb76c-a6e8-4f40-8b13-2b34dd0c1866,3901
521740,12748
521740,14284
521740,802
521740,9588
395560,1558
395560,1833
395560,2250
395560,3003
395560,311
395560,313
395560,330
395560,50
395560,6611
395560,7889
80023,8750
149860,2230
149860,4971
149860,6026
149860,6029
149860,7310
149860,8514
626014,12666
626014,11668
21582,3047
7806,2166
35980,10066
35980,10078
35980,10168
35980,10590
35980,10726
35980,10878
35980,11148
35980,11954
35980,11978
35980,12308
18643,6370
18643,8326
18643,8442
18643,8562
18643,9870
18643,10836
18643,11566
18643,11688
18643,2048
18643,214
e284cb36-49c4-4979-a155-08d3f4b6c3c1,10818
e284cb36-49c4-4979-a155-08d3f4b6c3c1,9828
e284cb36-49c4-4979-a155-08d3f4b6c3c1,551
e284cb36-49c4-4979-a155-08d3f4b6c3c1,1514
e284cb36-49c4-4979-a155-08d3f4b6c3c1,6755
e284cb36-49c4-4979-a155-08d3f4b6c3c1,497
e284cb36-49c4-4979-a155-08d3f4b6c3c1,253
e284cb36-49c4-4979-a155-08d3f4b6c3c1,10874
e284cb36-49c4-4979-a155-08d3f4b6c3c1,7990
e284cb36-49c4-4979-a155-08d3f4b6c3c1,6724
391480,12588
346442,12438
346442,13686
346442,429
346442,8890
247,4114
247,6847
247,9592
247,10112
140500,13324
386954,12508
28450,114
28450,1510
28450,1514
28450,2042
28450,2579
28450,2921
28450,3367
28450,3423
28450,363
28450,378
432092,2116
172508,2248
423380,13468
423380,14280
423380,2115
423380,2605
423380,6746
423380,7707
423380,802
423380,8512
52324,6293
1512,10064
1512,10064
1512,12100
1512,6937
62157,7530
435654,13612
65923,492
32188,12000
32188,2175
32188,410
32188,7782
32188,8986
78169,196
75636,3870
75636,6858
70240,10168
374350,1867
25520,6477
242670,14412
18599,273
18599,9828
86730,7497
57675,10218
57675,10362
57675,10432
57675,10874
57675,10900
57675,11142
57675,11274
57675,11496
57675,11688
57675,11760
48941,1
48941,2876
48941,3610
48941,3686
48941,7
48941,7589
147252,15332
337238,10836
320818,14868
320818,11b3d340-13c0-44a6-9689-d246036ee6fe
320818,9642
320818,15136
320818,8230
320818,7
320818,9150
320818,14390
320818,11890
320818,2335
39397,35469836-69d0-05e9-af02-578505c111ba
39397,1380
55737c963805a,10878
158d3ed6-96fd-4801-9d97-baca892ae865,10720
158d3ed6-96fd-4801-9d97-baca892ae865,489
158d3ed6-96fd-4801-9d97-baca892ae865,3202
158d3ed6-96fd-4801-9d97-baca892ae865,3998
158d3ed6-96fd-4801-9d97-baca892ae865,48
158d3ed6-96fd-4801-9d97-baca892ae865,2605
158d3ed6-96fd-4801-9d97-baca892ae865,6755
158d3ed6-96fd-4801-9d97-baca892ae865,7098
158d3ed6-96fd-4801-9d97-baca892ae865,214
158d3ed6-96fd-4801-9d97-baca892ae865,1964
67894,14392
34384,6482
75399,3265
378358,3688
76048,1182
76048,2116
76048,2139
76048,3937
76048,6328
76048,6426
76048,6844
76048,7138
116808,1060
116808,80
62012,3207
37624,6218
37624,6293
143416,6406
147680,9748
41993,48
241786,10214
241786,10516
241786,6347
327818,1298
327818,11288
327818,3896
327818,15584
327818,7710
327818,412
560760,612
9484,15016
9484,15799
9484,1898
9484,200
9484,2082
9484,2865
9484,4191
9484,5144
9484,6839
9484,7301
71909,2184
71909,2633
71909,6551
338078,11142
338078,3079
338078,42
338078,6000
338078,770
61540,2825
61540,3259
61540,9802
124774,1756
124774,2825
124774,3026
32095,11676
32095,12816
25447,1947
12516,3970
741800,2082
741800,3834
741800,6573
78096,12508
78096,1264
526404,10738
526404,10898
526404,11034
526404,11322
526404,1350
526404,1543
526404,1937
526404,306
526404,3418
526404,3469
298114,3998
298114,8986
540462,359
236040,10228
236040,10436
236040,12002
236040,12636
236040,12846
236040,13596
236040,13750
236040,2832
261360,7002
261360,7812
50361,1457
576350,2041
290242,10112
290242,11570
290242,1187
290242,12526
290242,12742
290242,1921
290242,217
290242,244
290242,3147
290242,3378
122304,7530
367718,3870
367718,3918
513668,10836
513668,219
513668,5076
513668,6491
26548,6458
375438,10726
375438,11592
375438,11766
375438,6697
375438,6740
78995,2134
78754,8562
457656,10530
457656,14532
457656,3026
46135,7776
307642,10686
307642,12846
307642,3003
307642,5535
307642,99
436812,11954
436812,48
18619,6604
75503,14696
75503,15000
75503,2997
75503,1
75503,10046
75503,10178
75503,10290
75503,10436
75503,10450
75503,11262
557106,14856
